element,wavelength,intensity,persistence,type
Xenon,6198.26,10,0,Noble Gases
Xenon,6270.82,150,0,Noble Gases
Xenon,6277.54,130,0,Noble Gases
Xenon,6284.41,30,0,Noble Gases
Xenon,6286.01,10,0,Noble Gases
Xenon,6300.86,80,0,Noble Gases
Xenon,6318.06,50,0,Noble Gases
Xenon,6343.96,130,0,Noble Gases
Xenon,6356.35,200,0,Noble Gases
Xenon,6375.28,70,0,Noble Gases
Xenon,6397.99,30,0,Noble Gases
Xenon,6469.70,30,0,Noble Gases
Xenon,6472.84,15,0,Noble Gases
Xenon,6487.76,12,0,Noble Gases
Xenon,6498.72,10,0,Noble Gases
Xenon,6504.18,20,0,Noble Gases
Xenon,6512.83,100,0,Noble Gases
Xenon,6528.65,70,0,Noble Gases
Xenon,6533.16,10,0,Noble Gases
Xenon,6595.01,300,0,Noble Gases
Xenon,6595.56,10,0,Noble Gases
Xenon,6597.25,130,0,Noble Gases
Xenon,6598.84,30,0,Noble Gases
Xenon,6668.92,15,0,Noble Gases
Xenon,6694.32,100,0,Noble Gases
Xenon,6728.01,20,0,Noble Gases
Xenon,6788.71,50,0,Noble Gases
Xenon,6790.37,30,0,Noble Gases
Xenon,6805.74,300,0,Noble Gases
Xenon,6827.32,20,0,Noble Gases
Xenon,6872.11,10,0,Noble Gases
Xenon,6882.16,30,0,Noble Gases
Xenon,6910.22,25,0,Noble Gases
Xenon,6925.53,10,0,Noble Gases
Xenon,6942.11,250,0,Noble Gases
Xenon,6976.18,10,0,Noble Gases
Xenon,6990.88,700,0,Noble Gases
Xenon,7082.15,50,0,Noble Gases
Xenon,7119.60,50,0,Noble Gases
Xenon,7147.50,15,0,Noble Gases
Xenon,7149.03,70,0,Noble Gases
Xenon,7164.83,150,0,Noble Gases
Xenon,7284.34,30,0,Noble Gases
Xenon,7301.80,70,0,Noble Gases
Xenon,7339.30,70,0,Noble Gases
Xenon,7386.00,10,0,Noble Gases
Xenon,7393.79,15,0,Noble Gases
Xenon,7548.45,100,0,Noble Gases
Xenon,7584.68,20,0,Noble Gases
Xenon,7618.57,25,0,Noble Gases
Xenon,7642.02,50,0,Noble Gases
Xenon,7643.91,10,0,Noble Gases
Xenon,7670.66,70,0,Noble Gases
Xenon,7787.04,20,0,Noble Gases
Xenon,7802.65,10,0,Noble Gases
Xenon,7881.32,10,0,Noble Gases
Xenon,7887.40,30,0,Noble Gases
Xenon,7967.34,50,0,Noble Gases
Xenon,8029.67,10,0,Noble Gases
Xenon,8057.26,20,0,Noble Gases
Xenon,8061.34,15,0,Noble Gases
Xenon,8101.98,10,0,Noble Gases
Xenon,8151.80,50,0,Noble Gases
Xenon,8171.02,10,0,Noble Gases
Xenon,8206.34,70,0,Noble Gases
Xenon,8231.635,1000,1,Noble Gases
Xenon,8266.52,50,0,Noble Gases
Xenon,8280.117,700,1,Noble Gases
Xenon,8346.823,200,0,Noble Gases
Xenon,8347.24,30,0,Noble Gases
Xenon,8409.191,200,0,Noble Gases
Xenon,8515.19,15,0,Noble Gases
Xenon,8576.01,20,0,Noble Gases
Xenon,8604.23,15,0,Noble Gases
Xenon,8648.54,25,0,Noble Gases
Xenon,8692.20,10,0,Noble Gases
Xenon,8696.86,20,0,Noble Gases
Xenon,8716.19,15,0,Noble Gases
Xenon,8739.39,30,0,Noble Gases
Xenon,8758.20,10,0,Noble Gases
Xenon,8819.411,500,1,Noble Gases
Xenon,8862.32,30,0,Noble Gases
Xenon,8908.73,20,0,Noble Gases
Xenon,8930.83,20,0,Noble Gases
Xenon,8952.252,100,0,Noble Gases
Xenon,8981.05,10,0,Noble Gases
Xenon,8987.57,20,0,Noble Gases
Xenon,9045.45,40,0,Noble Gases
Xenon,9162.65,50,0,Noble Gases
Xenon,9167.52,10,0,Noble Gases
Xenon,9374.76,10,0,Noble Gases
Xenon,9513.38,20,0,Noble Gases
Xenon,9591.35,15,0,Noble Gases
Xenon,9685.32,15,0,Noble Gases
Xenon,9698.68,15,0,Noble Gases
Xenon,9718.16,10,0,Noble Gases
Xenon,9799.700,200,0,Noble Gases
Xenon,9923.190,300,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,9,1,Noble Gases
Xenon,,40,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,30,1,Noble Gases
Xenon,,250,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,200,1,Noble Gases
Xenon,,120,1,Noble Gases
Xenon,,80,1,Noble Gases
Xenon,,40,1,Noble Gases
Xenon,,14,1,Noble Gases
Xenon,,300,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,250,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,100,1,Noble Gases
Xenon,,12,1,Noble Gases
Xenon,,150,1,Noble Gases
Xenon,,150,1,Noble Gases
Xenon,,40,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,300,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,120,1,Noble Gases
Xenon,,11,1,Noble Gases
Xenon,,200,1,Noble Gases
Xenon,,20,1,Noble Gases
Xenon,,200,1,Noble Gases
Xenon,,250,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,80,1,Noble Gases
Xenon,,30,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,60,1,Noble Gases
Xenon,,150,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,50,1,Noble Gases
Xenon,,600,1,Noble Gases
Xenon,,12,1,Noble Gases
Xenon,,60,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,200,1,Noble Gases
Xenon,,400,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,40,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,500,1,Noble Gases
Xenon,,11,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,40,1,Noble Gases
Xenon,,80,1,Noble Gases
Xenon,,14,1,Noble Gases
Xenon,,20,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,12,1,Noble Gases
Xenon,2864.73,70,0,Noble Gases
Xenon,2895.22,50,0,Noble Gases
Xenon,2979.32,130,0,Noble Gases
Xenon,3017.43,30,0,Noble Gases
Xenon,3121.87,100,0,Noble Gases
Xenon,3366.72,70,0,Noble Gases
Xenon,3461.26,30,0,Noble Gases
Xenon,3506.74,1,0,Noble Gases
Xenon,3549.86,1,0,Noble Gases
Xenon,3554.04,1,0,Noble Gases
Xenon,3610.32,2,0,Noble Gases
Xenon,3613.06,1,0,Noble Gases
Xenon,3633.06,1,0,Noble Gases
Xenon,3669.91,1,0,Noble Gases
Xenon,3685.90,4,0,Noble Gases
Xenon,3693.49,4,0,Noble Gases
Xenon,3907.91,30,0,Noble Gases
Xenon,4037.59,30,0,Noble Gases
Xenon,4057.46,70,0,Noble Gases
Xenon,4098.89,30,0,Noble Gases
Xenon,4158.04,70,0,Noble Gases
Xenon,4180.10,300,0,Noble Gases
Xenon,4193.15,150,0,Noble Gases
Xenon,4208.48,100,0,Noble Gases
Xenon,4209.47,30,0,Noble Gases
Xenon,4213.72,100,0,Noble Gases
Xenon,4215.60,30,0,Noble Gases
Xenon,4223.00,100,0,Noble Gases
Xenon,4238.25,130,0,Noble Gases
Xenon,4245.38,150,0,Noble Gases
Xenon,4251.57,30,0,Noble Gases
Xenon,4296.40,150,0,Noble Gases
Xenon,4310.51,150,0,Noble Gases
Xenon,4330.52,300,0,Noble Gases
Xenon,4369.20,70,0,Noble Gases
Xenon,4373.78,30,0,Noble Gases
Xenon,4393.20,150,0,Noble Gases
Xenon,4395.77,150,0,Noble Gases
Xenon,4406.88,70,0,Noble Gases
Xenon,4416.07,50,0,Noble Gases
Xenon,4448.13,150,0,Noble Gases
Xenon,4462.19,300,0,Noble Gases
Xenon,4480.86,150,0,Noble Gases
Xenon,4521.86,30,0,Noble Gases
Xenon,4734.152,60,0,Noble Gases
Xenon,4792.619,15,0,Noble Gases
Xenon,4807.02,50,0,Noble Gases
Xenon,4829.71,40,0,Noble Gases
Xenon,4843.29,30,0,Noble Gases
Xenon,4844.33,700,1,Noble Gases
Xenon,4916.51,50,0,Noble Gases
Xenon,4923.152,50,0,Noble Gases
Xenon,4971.71,70,0,Noble Gases
Xenon,4972.71,130,0,Noble Gases
Xenon,4988.77,100,0,Noble Gases
Xenon,4991.17,30,0,Noble Gases
Xenon,5028.280,20,0,Noble Gases
Xenon,5044.92,70,0,Noble Gases
Xenon,5080.62,300,0,Noble Gases
Xenon,5122.42,100,0,Noble Gases
Xenon,5125.70,30,0,Noble Gases
Xenon,5178.82,30,0,Noble Gases
Xenon,5188.04,100,0,Noble Gases
Xenon,5191.37,130,0,Noble Gases
Xenon,5192.10,30,0,Noble Gases
Xenon,5260.44,150,0,Noble Gases
Xenon,5261.95,150,0,Noble Gases
Xenon,5292.22,700,1,Noble Gases
Xenon,5309.27,100,0,Noble Gases
Xenon,5313.87,300,0,Noble Gases
Xenon,5339.33,700,0,Noble Gases
Xenon,5363.20,70,0,Noble Gases
Xenon,5368.07,70,0,Noble Gases
Xenon,5372.39,150,0,Noble Gases
Xenon,5392.80,10,0,Noble Gases
Xenon,5419.15,1000,1,Noble Gases
Xenon,5438.96,250,0,Noble Gases
Xenon,5445.45,100,0,Noble Gases
Xenon,5450.45,70,0,Noble Gases
Xenon,5460.39,130,0,Noble Gases
Xenon,5472.61,300,0,Noble Gases
Xenon,5494.86,30,0,Noble Gases
Xenon,5525.53,70,0,Noble Gases
Xenon,5531.07,200,0,Noble Gases
Xenon,5566.62,10,0,Noble Gases
Xenon,5616.67,100,0,Noble Gases
Xenon,5659.38,100,0,Noble Gases
Xenon,5667.56,200,0,Noble Gases
Xenon,5670.91,50,0,Noble Gases
Xenon,5695.75,10,0,Noble Gases
Xenon,5699.61,70,0,Noble Gases
Xenon,5716.10,70,0,Noble Gases
Xenon,5726.91,150,0,Noble Gases
Xenon,5751.03,150,0,Noble Gases
Xenon,5758.65,100,0,Noble Gases
Xenon,5776.39,100,0,Noble Gases
Xenon,5815.96,30,0,Noble Gases
Xenon,5823.89,30,0,Noble Gases
Xenon,5824.80,15,0,Noble Gases
Xenon,5875.02,10,0,Noble Gases
Xenon,5893.29,100,0,Noble Gases
Xenon,5894.99,10,0,Noble Gases
Xenon,5905.13,70,0,Noble Gases
Xenon,5934.17,10,0,Noble Gases
Xenon,5945.53,150,0,Noble Gases
Xenon,5971.13,100,0,Noble Gases
Xenon,5976.46,700,1,Noble Gases
Xenon,6008.92,70,0,Noble Gases
Xenon,6036.20,300,0,Noble Gases
Xenon,6051.15,700,1,Noble Gases
Xenon,6093.50,200,0,Noble Gases
Xenon,6097.59,500,1,Noble Gases
Xenon,6101.43,130,0,Noble Gases
Xenon,6115.08,30,0,Noble Gases
Xenon,6146.45,30,0,Noble Gases
Xenon,6178.30,15,0,Noble Gases
Xenon,6179.66,12,0,Noble Gases
Xenon,6182.42,30,0,Noble Gases
Xenon,6194.07,150,0,Noble Gases
Xenon,6198.26,10,0,Noble Gases
Xenon,6270.82,150,0,Noble Gases
Xenon,6277.54,130,0,Noble Gases
Xenon,6284.41,30,0,Noble Gases
Xenon,6286.01,10,0,Noble Gases
Xenon,6300.86,80,0,Noble Gases
Xenon,6318.06,50,0,Noble Gases
Xenon,6343.96,130,0,Noble Gases
Xenon,6356.35,200,0,Noble Gases
Xenon,6375.28,70,0,Noble Gases
Xenon,6397.99,30,0,Noble Gases
Xenon,6469.70,30,0,Noble Gases
Xenon,6472.84,15,0,Noble Gases
Xenon,6487.76,12,0,Noble Gases
Xenon,6498.72,10,0,Noble Gases
Xenon,6504.18,20,0,Noble Gases
Xenon,6512.83,100,0,Noble Gases
Xenon,6528.65,70,0,Noble Gases
Xenon,6533.16,10,0,Noble Gases
Xenon,6595.01,300,0,Noble Gases
Xenon,6595.56,10,0,Noble Gases
Xenon,6597.25,130,0,Noble Gases
Xenon,6598.84,30,0,Noble Gases
Xenon,6668.92,15,0,Noble Gases
Xenon,6694.32,100,0,Noble Gases
Xenon,6728.01,20,0,Noble Gases
Xenon,6788.71,50,0,Noble Gases
Xenon,6790.37,30,0,Noble Gases
Xenon,6805.74,300,0,Noble Gases
Xenon,6827.32,20,0,Noble Gases
Xenon,6872.11,10,0,Noble Gases
Xenon,6882.16,30,0,Noble Gases
Xenon,6910.22,25,0,Noble Gases
Xenon,6925.53,10,0,Noble Gases
Xenon,6942.11,250,0,Noble Gases
Xenon,6976.18,10,0,Noble Gases
Xenon,6990.88,700,0,Noble Gases
Xenon,7082.15,50,0,Noble Gases
Xenon,7119.60,50,0,Noble Gases
Xenon,7147.50,15,0,Noble Gases
Xenon,7149.03,70,0,Noble Gases
Xenon,7164.83,150,0,Noble Gases
Xenon,7284.34,30,0,Noble Gases
Xenon,7301.80,70,0,Noble Gases
Xenon,7339.30,70,0,Noble Gases
Xenon,7386.00,10,0,Noble Gases
Xenon,7393.79,15,0,Noble Gases
Xenon,7548.45,100,0,Noble Gases
Xenon,7584.68,20,0,Noble Gases
Xenon,7618.57,25,0,Noble Gases
Xenon,7642.02,50,0,Noble Gases
Xenon,7643.91,10,0,Noble Gases
Xenon,7670.66,70,0,Noble Gases
Xenon,7787.04,20,0,Noble Gases
Xenon,7802.65,10,0,Noble Gases
Xenon,7881.32,10,0,Noble Gases
Xenon,7887.40,30,0,Noble Gases
Xenon,7967.34,50,0,Noble Gases
Xenon,8029.67,10,0,Noble Gases
Xenon,8057.26,20,0,Noble Gases
Xenon,8061.34,15,0,Noble Gases
Xenon,8101.98,10,0,Noble Gases
Xenon,8151.80,50,0,Noble Gases
Xenon,8171.02,10,0,Noble Gases
Xenon,8206.34,70,0,Noble Gases
Xenon,8231.635,1000,1,Noble Gases
Xenon,8266.52,50,0,Noble Gases
Xenon,8280.117,700,1,Noble Gases
Xenon,8346.823,200,0,Noble Gases
Xenon,8347.24,30,0,Noble Gases
Xenon,8409.191,200,0,Noble Gases
Xenon,8515.19,15,0,Noble Gases
Xenon,8576.01,20,0,Noble Gases
Xenon,8604.23,15,0,Noble Gases
Xenon,8648.54,25,0,Noble Gases
Xenon,8692.20,10,0,Noble Gases
Xenon,8696.86,20,0,Noble Gases
Xenon,8716.19,15,0,Noble Gases
Xenon,8739.39,30,0,Noble Gases
Xenon,8758.20,10,0,Noble Gases
Xenon,8819.411,500,1,Noble Gases
Xenon,8862.32,30,0,Noble Gases
Xenon,8908.73,20,0,Noble Gases
Xenon,8930.83,20,0,Noble Gases
Xenon,8952.252,100,0,Noble Gases
Xenon,8981.05,10,0,Noble Gases
Xenon,8987.57,20,0,Noble Gases
Xenon,9045.45,40,0,Noble Gases
Xenon,9162.65,50,0,Noble Gases
Xenon,9167.52,10,0,Noble Gases
Xenon,9374.76,10,0,Noble Gases
Xenon,9513.38,20,0,Noble Gases
Xenon,9591.35,15,0,Noble Gases
Xenon,9685.32,15,0,Noble Gases
Xenon,9698.68,15,0,Noble Gases
Xenon,9718.16,10,0,Noble Gases
Xenon,9799.700,200,0,Noble Gases
Xenon,9923.190,300,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,9,1,Noble Gases
Xenon,,40,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,30,1,Noble Gases
Xenon,,250,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,200,1,Noble Gases
Xenon,,120,1,Noble Gases
Xenon,,80,1,Noble Gases
Xenon,,40,1,Noble Gases
Xenon,,14,1,Noble Gases
Xenon,,300,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,250,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,100,1,Noble Gases
Xenon,,12,1,Noble Gases
Xenon,,150,1,Noble Gases
Xenon,,150,1,Noble Gases
Xenon,,40,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,300,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,120,1,Noble Gases
Xenon,,11,1,Noble Gases
Xenon,,200,1,Noble Gases
Xenon,,20,1,Noble Gases
Xenon,,200,1,Noble Gases
Xenon,,250,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,80,1,Noble Gases
Xenon,,30,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,60,1,Noble Gases
Xenon,,150,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,50,1,Noble Gases
Xenon,,600,1,Noble Gases
Xenon,,12,1,Noble Gases
Xenon,,60,1,Noble Gases
Xenon,,10,1,Noble Gases
Xenon,,200,1,Noble Gases
Xenon,,400,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,40,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,500,1,Noble Gases
Xenon,,11,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,15,1,Noble Gases
Xenon,,40,1,Noble Gases
Xenon,,80,1,Noble Gases
Xenon,,14,1,Noble Gases
Xenon,,20,1,Noble Gases
Xenon,,25,1,Noble Gases
Xenon,,12,1,Noble Gases
Francium,90,4225.655Fr,1,Alkali Metals
Francium,90,4325.361Fr,1,Alkali Metals
Francium,90,7179.866Fr,1,Alkali Metals
Francium,90,8169.418Fr,1,Alkali Metals
Francium,90,4225.655Fr,1,Alkali Metals
Francium,90,4325.361Fr,1,Alkali Metals
Francium,90,7179.866Fr,1,Alkali Metals
Francium,90,8169.418Fr,1,Alkali Metals
Plutonium,2933.298,500,0,Actinides
Plutonium,2933.602,700,1,Actinides
Plutonium,2951.820,700,1,Actinides
Plutonium,2964.644,700,1,Actinides
Plutonium,2966.843,700,0,Actinides
Plutonium,2969.035,700,1,Actinides
Plutonium,2972.500,700,1,Actinides
Plutonium,2980.227,700,0,Actinides
Plutonium,2994.046,700,0,Actinides
Plutonium,2996.406,700,0,Actinides
Plutonium,3000.572,700,0,Actinides
Plutonium,3029.924,700,0,Actinides
Plutonium,3159.201,700,0,Actinides
Plutonium,3174.488,700,0,Actinides
Plutonium,3175.152,700,0,Actinides
Plutonium,3198.467,700,1,Actinides
Plutonium,3220.942,700,1,Actinides
Plutonium,3224.873,700,1,Actinides
Plutonium,3232.224,500,0,Actinides
Plutonium,3244.162,500,0,Actinides
Plutonium,3245.206,700,1,Actinides
Plutonium,3252.070,500,0,Actinides
Plutonium,3260.539,700,0,Actinides
Plutonium,3265.177,500,0,Actinides
Plutonium,3273.111,700,1,Actinides
Plutonium,3275.125,700,1,Actinides
Plutonium,3275.236,500,0,Actinides
Plutonium,3279.326,700,1,Actinides
Plutonium,3289.977,700,1,Actinides
Plutonium,3290.345,700,1,Actinides
Plutonium,3292.560,500,0,Actinides
Plutonium,3301.754,500,0,Actinides
Plutonium,3312.647,700,1,Actinides
Plutonium,3320.607,500,0,Actinides
Plutonium,3320.834,500,0,Actinides
Plutonium,3337.708,700,1,Actinides
Plutonium,3338.942,500,0,Actinides
Plutonium,3350.330,700,1,Actinides
Plutonium,3391.405,700,1,Actinides
Plutonium,3401.09,700,0,Actinides
Plutonium,3632.210,700,0,Actinides
Plutonium,3632.210,500,0,Actinides
Plutonium,3720.243,800,0,Actinides
Plutonium,3720.243,1000,0,Actinides
Plutonium,3753.628,500,1,Actinides
Plutonium,3755.940,500,1,Actinides
Plutonium,3758.338,500,1,Actinides
Plutonium,3774.384,500,1,Actinides
Plutonium,3792.220,500,0,Actinides
Plutonium,3799.368,500,0,Actinides
Plutonium,3805.923,500,0,Actinides
Plutonium,3811.396,500,0,Actinides
Plutonium,3835.520,500,0,Actinides
Plutonium,3851.007,500,1,Actinides
Plutonium,3851.849,400,0,Actinides
Plutonium,3878.540,500,1,Actinides
Plutonium,3895.888,400,0,Actinides
Plutonium,4133.005,500,0,Actinides
Plutonium,4140.041,500,0,Actinides
Plutonium,4151.091,500,0,Actinides
Plutonium,4151.443,500,0,Actinides
Plutonium,4206.481,1000,1,Actinides
Plutonium,4208.234,500,0,Actinides
Plutonium,4261.886,500,0,Actinides
Plutonium,4404.894,500,0,Actinides
Plutonium,4536.146,1000,1,Actinides
Plutonium,5712.382,500,0,Actinides
Plutonium,6192.798,500,0,Actinides
Plutonium,6304.661,800,1,Actinides
Plutonium,6449.744,500,0,Actinides
Plutonium,6486.707,800,1,Actinides
Plutonium,6488.853,1000,1,Actinides
Plutonium,6535.271,500,0,Actinides
Plutonium,6544.207,500,0,Actinides
Plutonium,6608.947,500,0,Actinides
Plutonium,6887.710,800,1,Actinides
Plutonium,7258.049,500,0,Actinides
Plutonium,7572.923,500,0,Actinides
Plutonium,8309.602,500,0,Actinides
Plutonium,8630.189,1000,1,Actinides
Plutonium,9533.071,150,0,Actinides
Plutonium,,150,1,Actinides
Plutonium,,150,1,Actinides
Plutonium,2933.298,500,0,Actinides
Plutonium,2933.602,700,1,Actinides
Plutonium,2951.820,700,1,Actinides
Plutonium,2964.644,700,1,Actinides
Plutonium,2966.843,700,0,Actinides
Plutonium,2969.035,700,1,Actinides
Plutonium,2972.500,700,1,Actinides
Plutonium,2980.227,700,0,Actinides
Plutonium,2994.046,700,0,Actinides
Plutonium,2996.406,700,0,Actinides
Plutonium,3000.572,700,0,Actinides
Plutonium,3029.924,700,0,Actinides
Plutonium,3159.201,700,0,Actinides
Plutonium,3174.488,700,0,Actinides
Plutonium,3175.152,700,0,Actinides
Plutonium,3198.467,700,1,Actinides
Plutonium,3220.942,700,1,Actinides
Plutonium,3224.873,700,1,Actinides
Plutonium,3232.224,500,0,Actinides
Plutonium,3244.162,500,0,Actinides
Plutonium,3245.206,700,1,Actinides
Plutonium,3252.070,500,0,Actinides
Plutonium,3260.539,700,0,Actinides
Plutonium,3265.177,500,0,Actinides
Plutonium,3273.111,700,1,Actinides
Plutonium,3275.125,700,1,Actinides
Plutonium,3275.236,500,0,Actinides
Plutonium,3279.326,700,1,Actinides
Plutonium,3289.977,700,1,Actinides
Plutonium,3290.345,700,1,Actinides
Plutonium,3292.560,500,0,Actinides
Plutonium,3301.754,500,0,Actinides
Plutonium,3312.647,700,1,Actinides
Plutonium,3320.607,500,0,Actinides
Plutonium,3320.834,500,0,Actinides
Plutonium,3337.708,700,1,Actinides
Plutonium,3338.942,500,0,Actinides
Plutonium,3350.330,700,1,Actinides
Plutonium,3391.405,700,1,Actinides
Plutonium,3401.09,700,0,Actinides
Plutonium,3632.210,700,0,Actinides
Plutonium,3632.210,500,0,Actinides
Plutonium,3720.243,800,0,Actinides
Plutonium,3720.243,1000,0,Actinides
Plutonium,3753.628,500,1,Actinides
Plutonium,3755.940,500,1,Actinides
Plutonium,3758.338,500,1,Actinides
Plutonium,3774.384,500,1,Actinides
Plutonium,3792.220,500,0,Actinides
Plutonium,3799.368,500,0,Actinides
Plutonium,3805.923,500,0,Actinides
Plutonium,3811.396,500,0,Actinides
Plutonium,3835.520,500,0,Actinides
Plutonium,3851.007,500,1,Actinides
Plutonium,3851.849,400,0,Actinides
Plutonium,3878.540,500,1,Actinides
Plutonium,3895.888,400,0,Actinides
Plutonium,4133.005,500,0,Actinides
Plutonium,4140.041,500,0,Actinides
Plutonium,4151.091,500,0,Actinides
Plutonium,4151.443,500,0,Actinides
Plutonium,4206.481,1000,1,Actinides
Plutonium,4208.234,500,0,Actinides
Plutonium,4261.886,500,0,Actinides
Plutonium,4404.894,500,0,Actinides
Plutonium,4536.146,1000,1,Actinides
Plutonium,5712.382,500,0,Actinides
Plutonium,6192.798,500,0,Actinides
Plutonium,6304.661,800,1,Actinides
Plutonium,6449.744,500,0,Actinides
Plutonium,6486.707,800,1,Actinides
Plutonium,6488.853,1000,1,Actinides
Plutonium,6535.271,500,0,Actinides
Plutonium,6544.207,500,0,Actinides
Plutonium,6608.947,500,0,Actinides
Plutonium,6887.710,800,1,Actinides
Plutonium,7258.049,500,0,Actinides
Plutonium,7572.923,500,0,Actinides
Plutonium,8309.602,500,0,Actinides
Plutonium,8630.189,1000,1,Actinides
Plutonium,9533.071,150,0,Actinides
Plutonium,,150,1,Actinides
Plutonium,,150,1,Actinides
Ytterbium,2116.67,140,1,Lanthanides
Ytterbium,2126.74,150,1,Lanthanides
Ytterbium,2161.60,20,0,Lanthanides
Ytterbium,2185.71,50,1,Lanthanides
Ytterbium,2224.46,40,1,Lanthanides
Ytterbium,2320.81,8,0,Lanthanides
Ytterbium,2390.74,9,0,Lanthanides
Ytterbium,2464.50,25,1,Lanthanides
Ytterbium,2512.061,8,0,Lanthanides
Ytterbium,2538.67,15,0,Lanthanides
Ytterbium,2617.01,6,0,Lanthanides
Ytterbium,2644.306,6,0,Lanthanides
Ytterbium,2653.75,60,1,Lanthanides
Ytterbium,2665.038,11,0,Lanthanides
Ytterbium,2671.958,20,1,Lanthanides
Ytterbium,2672.656,20,0,Lanthanides
Ytterbium,2718.349,9,0,Lanthanides
Ytterbium,2732.742,6,0,Lanthanides
Ytterbium,2748.664,13,0,Lanthanides
Ytterbium,2750.477,70,1,Lanthanides
Ytterbium,2776.280,9,0,Lanthanides
Ytterbium,2784.656,6,0,Lanthanides
Ytterbium,2798.211,6,0,Lanthanides
Ytterbium,2821.152,8,0,Lanthanides
Ytterbium,2824.974,6,0,Lanthanides
Ytterbium,2830.989,11,0,Lanthanides
Ytterbium,2847.175,13,0,Lanthanides
Ytterbium,2848.445,6,0,Lanthanides
Ytterbium,2851.126,20,0,Lanthanides
Ytterbium,2859.392,6,0,Lanthanides
Ytterbium,2859.805,25,0,Lanthanides
Ytterbium,2861.212,8,0,Lanthanides
Ytterbium,2861.34,6,0,Lanthanides
Ytterbium,2867.06,11,0,Lanthanides
Ytterbium,2888.04,11,0,Lanthanides
Ytterbium,2891.384,200,1,Lanthanides
Ytterbium,2914.210,9,0,Lanthanides
Ytterbium,2915.275,8,0,Lanthanides
Ytterbium,2919.346,15,0,Lanthanides
Ytterbium,2945.907,8,0,Lanthanides
Ytterbium,2964.755,7,0,Lanthanides
Ytterbium,2970.564,110,1,Lanthanides
Ytterbium,2983.990,11,0,Lanthanides
Ytterbium,2994.805,9,0,Lanthanides
Ytterbium,3005.766,15,0,Lanthanides
Ytterbium,3009.392,6,0,Lanthanides
Ytterbium,3017.560,9,0,Lanthanides
Ytterbium,3026.669,9,0,Lanthanides
Ytterbium,3031.110,50,0,Lanthanides
Ytterbium,3065.040,6,0,Lanthanides
Ytterbium,3089.102,6,0,Lanthanides
Ytterbium,3107.902,9,0,Lanthanides
Ytterbium,3117.806,11,0,Lanthanides
Ytterbium,3140.936,13,0,Lanthanides
Ytterbium,3169.056,7,0,Lanthanides
Ytterbium,3180.919,7,0,Lanthanides
Ytterbium,3192.885,20,0,Lanthanides
Ytterbium,3201.160,13,0,Lanthanides
Ytterbium,3261.508,7,0,Lanthanides
Ytterbium,3289.370,1000,1,Lanthanides
Ytterbium,3305.252,7,0,Lanthanides
Ytterbium,3305.733,8,0,Lanthanides
Ytterbium,3319.412,4,0,Lanthanides
Ytterbium,3337.171,13,0,Lanthanides
Ytterbium,3342.93,15,0,Lanthanides
Ytterbium,3343.071,4,0,Lanthanides
Ytterbium,3352.491,6,0,Lanthanides
Ytterbium,3362.438,6,0,Lanthanides
Ytterbium,3375.483,13,0,Lanthanides
Ytterbium,3387.505,8,0,Lanthanides
Ytterbium,3418.390,8,0,Lanthanides
Ytterbium,3426.044,20,0,Lanthanides
Ytterbium,3431.107,13,0,Lanthanides
Ytterbium,3438.848,6,0,Lanthanides
Ytterbium,3452.398,5,0,Lanthanides
Ytterbium,3454.080,30,0,Lanthanides
Ytterbium,3458.286,11,0,Lanthanides
